time,Adresse,I1,U_DC,P_DC,T1,T2,I_SUM,weather_GHI,weather_DNI,weather_DHI,weather_Air_Temp,weather_RH,weather_Pressure,weather_Wind_speed,weather_wind_dir,weather_wind_gust,weather_Rain,weather_dayofyear,weather_Dangle,weather_Alpha,weather_GTI
2024-09-02 06:40,122,0,30.566,0,17.163,0,0,0,0,0,18.717,89.3,959.602,1.037,5.891,1.344,0,246,6.958,64.958,0
2024-09-02 06:50,122,0.005,36.28,0.24,17.077,0,0.005,0,0,0,18.727,89.37,959.796,0.838,314.26,1.232,0,246,6.958,64.958,0
2024-09-02 07:00,122,0.035,146.044,5.554,17.201,0,0.035,0.609,0,0.237,18.756,89.33,959.842,1.548,352.07,1.999,0,246,6.958,64.958,0.667
2024-09-02 07:10,122,0.099,207.966,20.25,17.332,0,0.099,7.144,0.024,6.418,18.775,89.41,959.845,1.425,213.34,1.889,0,246,6.958,64.958,7.827
2024-09-02 07:20,122,0.194,212.764,41.21,17.454,0,0.194,19.312,3.828,18.312,18.759,89.5,959.843,1.409,145.848,1.974,0,246,6.958,64.958,21.159
2024-09-02 07:30,122,0.326,222.295,72.781,17.702,0,0.326,38.017,38.769,33.154,18.825,89.4,959.861,1.182,42.439,1.637,0,246,6.958,64.958,41.653
2024-09-02 07:40,122,0.465,232.474,108.326,18.212,0,0.465,62.396,94.726,48.29,19.044,89.04,959.849,1.592,15.629,2.044,0,246,6.958,64.958,68.363
2024-09-02 07:50,122,0.66,206.864,135.372,18.99,0,0.66,93.323,163.636,63.197,19.368,88.24,959.886,1.414,10.446,1.912,0,246,6.958,64.958,102.247
2024-09-02 08:00,122,0.876,233.497,204.606,19.954,0,0.876,129.113,243.86,76.418,19.663,87.23,959.902,2.069,147.793,2.504,0,246,6.958,64.958,141.46
2024-09-02 08:10,122,1.161,235.017,272.936,21.539,0,1.161,165.611,312.34,87.877,19.963,86.13,959.967,2.454,316.493,2.909,0,246,6.958,64.958,181.448
2024-09-02 08:20,122,1.47,236.764,348.035,22.893,0,1.47,203.701,374.582,98.029,20.288,85.03,959.909,2.507,319.179,2.994,0,246,6.958,64.958,223.181
2024-09-02 08:30,122,1.809,237.564,429.884,23.934,0,1.809,240.997,426.308,106.495,20.583,83.67,959.918,2.527,145.846,2.984,0,246,6.958,64.958,264.043
2024-09-02 08:40,122,2.172,236.747,514.492,25.412,0,2.172,279.569,474.663,113.69,20.942,82.17,959.883,2.434,153.89,2.874,0,246,6.958,64.958,306.303
2024-09-02 08:50,122,2.555,235.077,600.789,27.273,0,2.555,317.791,513.425,120.853,21.389,80.197,959.946,2.44,146.952,3.024,0,246,6.958,64.958,348.18
2024-09-02 09:00,122,3.033,232.943,706.948,27.933,0,3.033,355.887,552.696,125.059,21.775,78.238,959.948,2.313,79.208,2.734,0,246,6.958,64.958,389.92
2024-09-02 09:10,122,3.953,235.485,931.099,27.343,0,3.953,390.959,580.898,129.089,22.304,75.888,959.925,2.277,75.107,2.714,0,246,6.958,64.958,428.345
2024-09-02 09:20,122,4.368,232.867,1016.89,31.075,0,4.368,425.849,616.925,133.094,22.623,73.43,959.962,2.447,345.9,2.824,0,246,6.958,64.958,466.571
2024-09-02 09:30,122,4.781,230.612,1102.221,33.858,0,4.781,461.882,635.164,138.534,23.032,71.732,959.944,1.972,240.298,2.434,0,246,6.958,64.958,506.051
2024-09-02 09:40,122,5.221,229.249,1196.466,36.018,0,5.221,497.794,660.448,141.303,23.658,69.07,959.906,1.985,174.942,2.434,0,246,6.958,64.958,545.396
2024-09-02 09:50,122,5.619,227.917,1280.439,38.297,0,5.619,531.557,680.694,143.984,24.086,67.796,959.882,1.97,77.214,2.554,0,246,6.958,64.958,582.388
2024-09-02 10:00,122,6.01,226.519,1361.371,40.527,0,6.01,564.787,700.68,145.764,24.621,65.586,959.956,1.976,176.174,2.574,0,246,6.958,64.958,618.796
2024-09-02 10:10,122,6.367,225.535,1436.182,41.658,0,6.367,595.172,716.41,147.054,25.126,63.258,959.948,1.958,45.931,2.399,0,246,6.958,64.958,652.086
2024-09-02 10:20,122,6.708,225.175,1510.279,42.975,0,6.708,629.04,737.476,147.845,25.456,61.305,959.982,2.066,282.263,2.564,0,246,6.958,64.958,689.194
2024-09-02 10:30,122,7.039,224.141,1577.58,44.418,0,7.039,661.127,753.694,150.228,26.051,58.899,959.95,2.194,83.109,2.709,0,246,6.958,64.958,724.348
2024-09-02 10:40,122,7.392,221.36,1636.411,47.015,0,7.392,687.542,763.533,151.407,26.697,56.595,959.917,1.649,18.214,2.384,0,246,6.958,64.958,753.29
2024-09-02 10:50,122,7.695,220.722,1698.459,47.863,0,7.695,715.474,779.143,150.617,27.221,53.951,959.913,2.212,76.254,2.829,0,246,6.958,64.958,783.893
2024-09-02 11:00,122,7.943,220.724,1752.595,48.574,0,7.943,740.714,789.339,151.19,27.454,52.084,959.818,2.222,116.065,2.789,0,246,6.958,64.958,811.546
2024-09-02 11:10,122,8.237,218.782,1802.549,50.88,0,8.237,766.125,801.541,150.826,27.932,49.664,959.686,1.832,61.065,2.464,0,246,6.958,64.958,839.388
2024-09-02 11:20,122,8.437,218.025,1839.704,51.167,0,8.437,786.444,801.895,155.503,28.504,48.239,959.678,2.236,212.316,2.884,0,246,6.958,64.958,861.65
2024-09-02 11:30,122,8.598,217.722,1872.582,52.508,0,8.598,807.28,806.202,158.145,28.7,46.985,959.63,1.975,269.451,2.684,0,246,6.958,64.958,884.479
2024-09-02 11:40,122,8.813,218.56,1926.408,52.104,0,8.813,828.432,813.375,159.814,29.134,46.182,959.426,2.514,308.506,3.099,0,246,6.958,64.958,907.653
2024-09-02 11:50,122,9.044,216.13,1954.547,52.69,0,9.044,845.165,816.07,161.703,29.631,44.783,959.334,2.105,88.47,2.679,0,246,6.958,64.958,925.986
2024-09-02 12:00,122,9.236,215.621,1991.092,53.505,0,9.236,859.382,817.667,163.676,30.292,42.845,959.22,2.894,186.285,3.564,0,246,6.958,64.958,941.563
2024-09-02 12:10,122,9.376,215.716,2022.148,53.836,0,9.376,875.741,824.254,164.265,30.338,43.203,959.13,2.666,179.601,3.199,0,246,6.958,64.958,959.486
2024-09-02 12:20,122,9.472,215.839,2044.491,54.543,0,9.472,889.713,830.162,164.175,31.046,40.951,959.036,2.888,77.65,3.339,0,246,6.958,64.958,974.794
2024-09-02 12:30,122,9.54,215.797,2058.488,55.363,0,9.54,899.004,832.686,163.561,31.085,40.453,958.928,2.708,91.716,3.359,0,246,6.958,64.958,984.973
2024-09-02 12:40,122,9.72,213.944,2079.175,55.515,0,9.72,909.644,839.001,162.432,31.864,38.352,958.768,3.033,61.541,3.709,0,246,6.958,64.958,996.631
2024-09-02 12:50,122,9.777,213.63,2088.504,55.507,0,9.777,916.769,841.268,162.462,32.202,37.31,958.637,3.444,126.4,4.159,0,246,6.958,64.958,1004.438
2024-09-02 13:00,122,9.822,213.347,2095.879,56.752,0,9.822,922.946,846.619,160.013,32.389,36.45,958.538,3.199,26.634,4.074,0,246,6.958,64.958,1011.205
2024-09-02 13:10,122,9.858,213.234,2102.06,56.537,0,9.858,928.151,850.674,159.168,32.799,34.973,958.429,3.53,113.558,4.484,0,246,6.958,64.958,1016.908
2024-09-02 13:20,122,9.854,212.924,2097.826,56.392,0,9.854,929.906,850.109,160.286,33.203,35.034,958.281,3.485,121.18,4.254,0,246,6.958,64.958,1018.831
2024-09-02 13:30,122,9.747,215.943,2104.87,54.423,0,9.747,927.994,846.712,161.739,33.67,34.637,958.193,3.84,145.693,4.629,0,246,6.958,64.958,1016.736
2024-09-02 13:40,122,9.77,213.604,2086.313,55.614,0,9.77,925.359,843.514,163.749,33.539,35.216,958.051,3.564,152.997,4.169,0,246,6.958,64.958,1013.849
2024-09-02 13:50,122,9.719,212.709,2067.482,55.789,0,9.719,920.477,839.607,165.586,33.888,34.878,957.917,3.327,88.07,4.239,0,246,6.958,64.958,1008.5
2024-09-02 14:00,122,9.552,213.845,2042.487,55.827,0,9.552,911.298,830.486,168.891,34.365,34.111,957.776,4.058,55.991,4.884,0,246,6.958,64.958,998.443
2024-09-02 14:10,122,9.414,215.898,2032.28,54.339,0,9.414,904.516,825.804,171.476,34.096,34.063,957.626,4.35,208.182,5.129,0,246,6.958,64.958,991.013
2024-09-02 14:20,122,9.292,215.722,2004.458,54.067,0,9.292,893.244,815.327,175.745,34.433,33.226,957.446,4.697,310.996,5.659,0,246,6.958,64.958,978.663
2024-09-02 14:30,122,9.208,215.853,1987.52,53.054,0,9.208,884.7,815.93,175.513,34.923,32.515,957.239,4.717,117.902,5.669,0,246,6.958,64.958,969.301
2024-09-02 14:40,122,9.029,215.507,1945.644,53.153,0,9.029,868.833,806.006,177.213,35.114,32.062,957.141,4.933,120.176,5.704,0,246,6.958,64.958,951.917
2024-09-02 14:50,122,8.864,215.967,1914.233,51.786,0,8.864,854.731,802.381,175.954,35.462,31.268,957.064,5.348,351.74,6.189,0,246,6.958,64.958,936.467
2024-09-02 15:00,122,8.649,216.631,1873.333,51.166,0,8.649,837.099,792.316,177.884,35.342,30.445,956.972,5.743,245.095,7.004,0,246,6.958,64.958,917.148
2024-09-02 15:10,122,8.404,217.724,1829.072,50.289,0,8.404,817.774,783.089,178.514,35.643,28.89,956.814,5.815,319.847,6.913,0,246,6.958,64.958,895.975
2024-09-02 15:20,122,8.157,217.811,1776.24,49.642,0,8.157,795.921,773.087,178.164,35.709,27.8,956.716,6.525,244.429,7.782,0,246,6.958,64.958,872.033
2024-09-02 15:30,122,7.937,218.191,1731.815,49.252,0,7.937,775.306,765.725,177.448,35.576,27.447,956.478,6.938,344.13,8.151,0,246,6.958,64.958,849.447
2024-09-02 15:40,122,7.67,217.536,1668.519,48.95,0,7.67,752.583,758.297,175.579,35.773,27.07,956.299,6.619,345.99,7.927,0,246,6.958,64.958,824.551
2024-09-02 15:50,122,7.362,218.978,1611.703,48.113,0,7.362,728.18,750.777,173.006,35.962,26.661,956.31,6.774,213.335,8.032,0,246,6.958,64.958,797.814
2024-09-02 16:00,122,7.012,220.187,1544.208,47.132,0,7.012,700.385,738.548,170.618,35.928,26.798,956.222,6.517,177.745,7.617,0,246,6.958,64.958,767.362
2024-09-02 16:10,122,6.672,219.601,1464.766,47.839,0,6.672,670.844,723.098,169.388,36.147,26.701,956.223,6.125,314.038,7.019,0,246,6.958,64.958,734.995
2024-09-02 16:20,122,6.316,219.736,1387.538,46.616,0,6.316,637.936,698.742,171.033,35.746,27.567,956.237,6.63,345.4,7.782,0,246,6.958,64.958,698.941
2024-09-02 16:30,122,5.865,220.732,1294.618,45.371,0,5.865,599.35,658.326,176.614,35.755,27.624,956.313,6.417,282.118,7.598,0,246,6.958,64.958,656.664
2024-09-02 16:40,122,5.4,221.173,1194.416,44.779,0,5.4,559.623,615.781,181.048,35.639,28.686,956.421,5.436,274,6.524,0,246,6.958,64.958,613.138
2024-09-02 16:50,122,4.98,221.695,1103.662,44.207,0,4.98,523.966,579.495,183.785,35.746,30.514,956.447,5.493,316.299,6.579,0,246,6.958,64.958,574.072
2024-09-02 17:00,122,4.54,222.368,1009.338,42.989,0,4.54,482.869,535.666,184.32,35.043,32.705,956.544,6.18,347.59,7.093,0,246,6.958,64.958,529.044
2024-09-02 17:10,122,4.128,223.087,920.498,41.992,0,4.128,450.242,520.571,175.721,34.716,32.814,956.746,6.125,351.37,7.174,0,246,6.958,64.958,493.298
2024-09-02 17:20,122,3.73,223.236,832.696,41.17,0,3.73,414.597,492.176,170.431,34.18,34.465,956.907,5.897,338.29,7.004,0,246,6.958,64.958,454.244
2024-09-02 17:30,122,3.401,223.389,759.215,39.839,0,3.401,385.467,481.87,161.82,33.482,35.912,956.987,6.44,333.54,7.902,0,246,6.958,64.958,422.328
2024-09-02 17:40,122,2.945,223.202,657.642,38.018,0,2.945,345.592,442.262,154.662,32.953,36.92,956.99,6.417,340.27,7.802,0,246,6.958,64.958,378.64
2024-09-02 17:50,122,2.578,223.187,575.313,36.996,0,2.578,311.525,409.323,148.578,32.821,37.146,957.052,6.495,343.28,7.792,0,246,6.958,64.958,341.315
2024-09-02 18:00,122,2.213,222.625,492.867,35.756,0,2.213,280.295,388.17,138.726,32.332,38.032,957.071,7.136,344.29,8.232,0,246,6.958,64.958,307.099
2024-09-02 18:10,122,1.853,222.702,412.644,34.501,0,1.853,248,360.53,128.26,31.861,38.91,957.064,7.023,344.46,8.206,0,246,6.958,64.958,271.715
2024-09-02 18:20,122,1.402,224.614,314.587,33.648,0,1.402,215.155,327.841,117.177,31.891,38.757,957.16,6.249,315.883,7.218,0,246,6.958,64.958,235.73
2024-09-02 18:30,122,1.047,227.745,238.426,32.585,0,1.047,180.964,280.356,106.719,31.613,39.246,957.237,6.562,283.124,7.518,0,246,6.958,64.958,198.269
2024-09-02 18:40,122,0.83,224.911,186.648,31.628,0,0.83,147.529,222.671,96.18,31.169,40.171,957.299,6.434,351.96,7.553,0,246,6.958,64.958,161.636
2024-09-02 18:50,122,0.696,218.77,152.356,30.854,0,0.696,114.665,165.25,82.221,30.749,41.075,957.353,6.713,319.374,7.688,0,246,6.958,64.958,125.63
2024-09-02 19:00,122,0.517,214.658,110.806,29.983,0,0.517,82.451,106.991,65.623,30.227,42.178,957.446,6.794,353.11,7.672,0,246,6.958,64.958,90.335
2024-09-02 19:10,122,0.403,211.355,85.053,29.305,0,0.403,57.366,59.446,50.154,29.713,43.547,957.473,6.746,349.64,7.837,0,246,6.958,64.958,62.852
2024-09-02 19:20,122,0.297,208.691,62.044,28.764,0,0.297,37.507,21.761,35.465,29.216,45.436,957.654,6.717,345.6,7.852,0,246,6.958,64.958,41.094
2024-09-02 19:30,122,0.173,202.143,35.266,28.2,0,0.173,19.443,2.146,19.136,28.757,46.976,957.778,6.823,349.9,7.937,0,246,6.958,64.958,21.303
2024-09-02 19:40,122,0.068,190.567,13.126,27.627,0,0.068,5.53,0,5.234,28.319,48.736,957.776,7.307,353.39,8.227,0,246,6.958,64.958,6.059
2024-09-02 19:50,122,0.009,56.305,0.762,26.971,0,0.009,0,0,0,27.858,51.119,957.903,6.916,314.798,8.097,0,246,6.958,64.958,0
2024-09-02 20:00,122,0,30.683,0,26.38,0,0,0,0,0,27.435,52.985,958.013,6.349,349.31,7.453,0,246,6.958,64.958,0
2024-09-02 20:10,122,0,27.584,0,25.798,0,0,0,0,0,26.77,55.631,958.131,7.613,349.69,8.621,0,246,6.958,64.958,0
2024-09-02 20:20,122,0,14.016,0,25.349,0,0,0,0,0,26.284,57.698,958.355,7.23,346.99,8.391,0,246,6.958,64.958,0
2024-09-02 20:30,122,0,2.45,0,24.887,0,0,0,0,0,25.804,59.833,958.487,6.809,348.06,8.127,0,246,6.958,64.958,0
2024-09-02 20:40,122,0,0.9,0,24.509,0,0,0,0,0,25.38,61.454,958.513,7.099,348.02,8.146,0,246,6.958,64.958,0
2024-09-02 20:50,122,0,0.86,0,24.118,0,0,0,0,0,25.01,62.918,958.484,7.444,351.01,8.786,0,246,6.958,64.958,0
2024-09-02 21:00,122,0,0.86,0,23.711,0,0,0,0,0,24.597,64.784,958.795,6.46,350.18,7.688,0,246,6.958,64.958,0
2024-09-02 21:10,122,0,0.864,0,23.337,0,0,0,0,0,24.26,66.675,959.156,6.275,354.11,7.314,0,246,6.958,64.958,0
2024-09-02 21:20,122,0,0.86,0,22.962,0,0,0,0,0,23.825,69.086,959.273,6.622,352.27,7.524,0,246,6.958,64.958,0
2024-09-02 21:30,122,0,0.856,0,22.669,0,0,0,0,0,23.468,70.929,959.303,7.107,351.18,7.962,0,246,6.958,64.958,0
2024-09-02 21:40,122,0,0.848,0,22.416,0,0,0,0,0,23.239,72.216,959.397,6.363,352.01,7.492,0,246,6.958,64.958,0
2024-09-02 21:50,122,0,0.848,0,22.294,0,0,0,0,0,23.013,73.444,959.52,6.583,318.997,7.343,0,246,6.958,64.958,0
2024-09-02 22:00,122,0,0.856,0,22.157,0,0,0,0,0,22.818,74.296,959.58,6.327,215.467,7.138,0,246,6.958,64.958,0
2024-09-02 22:10,122,0,0.856,0,21.906,0,0,0,0,0,22.564,75.691,959.725,6.514,320.874,7.733,0,246,6.958,64.958,0
2024-09-02 22:20,122,0,0.852,0,21.574,0,0,0,0,0,22.203,77.518,959.767,7.119,352.89,7.953,0,246,6.958,64.958,0
2024-09-02 22:30,122,0,0.86,0,21.275,0,0,0,0,0,21.958,78.882,959.88,6.435,350.94,7.509,0,246,6.958,64.958,0
2024-09-02 22:40,122,0,0.848,0,21.027,0,0,0,0,0,21.771,79.911,959.961,4.859,180.047,5.704,0,246,6.958,64.958,0
2024-09-02 22:50,122,0,0.856,0,20.837,0,0,0,0,0,21.586,80.63,960.069,5.304,142.081,6.049,0,246,6.958,64.958,0
2024-09-02 23:00,122,0,0.844,0,20.695,0,0,0,0,0,21.4,81.25,960.004,5.38,318.612,6.279,0,246,6.958,64.958,0
2024-09-02 23:10,122,0,0.852,0,20.61,0,0,0,0,0,21.224,81.88,959.972,5.747,178.29,6.694,0,246,6.958,64.958,0
2024-09-02 23:20,122,0,0.856,0,20.386,0,0,0,0,0,20.986,82.69,960.069,6.262,354.68,7.159,0,246,6.958,64.958,0
2024-09-02 23:30,122,0,0.86,0,20.204,0,0,0,0,0,20.791,83.43,960.138,5.577,215.071,6.494,0,246,6.958,64.958,0
2024-09-02 23:40,122,0,0.86,0,20.002,0,0,0,0,0,20.729,83.47,960.14,4.964,317.246,5.599,0,246,6.958,64.958,0
2024-09-02 23:50,122,0,0.86,0,19.866,0,0,0,0,0,20.619,83.44,960.044,5.394,319.422,6.094,0,246,6.958,64.958,0
2024-09-03 00:00,122,0,0.86,0,19.886,0,0,0,0,0,20.563,83.4,960.084,5.154,179.32,5.944,0,246,6.958,64.958,0
2024-09-03 00:10,122,0,0.856,0,19.823,0,0,0,0,0,20.496,83.53,959.944,5.653,245.404,6.449,0,246,6.958,64.958,0
2024-09-03 00:20,122,0,0.86,0,19.862,0,0,0,0,0,20.465,83.57,959.847,5.544,321.684,6.284,0,246,6.958,64.958,0
2024-09-03 00:30,122,0,0.86,0,19.745,0,0,0,0,0,20.447,83.43,959.822,4.856,352.63,5.709,0,246,6.958,64.958,0
2024-09-03 00:40,122,0,0.856,0,19.664,0,0,0,0,0,20.346,83.64,959.79,5.399,353.86,5.959,0,246,6.958,64.958,0
2024-09-03 00:50,122,0,0.86,0,19.577,0,0,0,0,0,20.33,83.67,959.779,5.218,353,5.899,0,247,6.571,64.571,0
2024-09-03 01:00,122,0,0.86,0,19.641,0,0,0,0,0,20.278,83.78,959.719,5.872,284.141,6.649,0,247,6.571,64.571,0
2024-09-03 01:10,122,0,0.856,0,19.557,0,0,0,0,0,20.21,84.06,959.716,5.519,318.61,6.154,0,247,6.571,64.571,0
2024-09-03 01:20,122,0,0.86,0,19.535,0,0,0,0,0,20.173,84.2,959.768,5.143,320.133,6.009,0,247,6.571,64.571,0
2024-09-03 01:30,122,0,0.86,0,19.511,0,0,0,0,0,20.106,84.32,959.677,4.926,249.858,5.864,0,247,6.571,64.571,0
2024-09-03 01:40,122,0,0.856,0,19.368,0,0,0,0,0,20.05,84.4,959.677,4.49,178.799,5.234,0,247,6.571,64.571,0
2024-09-03 01:50,122,0,0.86,0,19.27,0,0,0,0,0,19.995,84.42,959.619,4.246,215.969,4.884,0,247,6.571,64.571,0
2024-09-03 02:00,122,0,0.86,0,19.18,0,0,0,0,0,19.941,84.45,959.502,3.303,42.222,3.899,0,247,6.571,64.571,0
2024-09-03 02:10,122,0,0.86,0,19.133,0,0,0,0,0,19.896,84.46,959.42,3.814,178.453,4.509,0,247,6.571,64.571,0
2024-09-03 02:20,122,0,0.86,0,19.09,0,0,0,0,0,19.851,84.58,959.289,3.719,145.035,4.454,0,247,6.571,64.571,0
2024-09-03 02:30,122,0,0.856,0,18.998,0,0,0,0,0,19.782,84.77,959.231,3.857,76.165,4.464,0,247,6.571,64.571,0
2024-09-03 02:40,122,0,0.86,0,18.883,0,0,0,0,0,19.725,84.99,959.156,3.599,180.184,4.344,0,247,6.571,64.571,0
2024-09-03 02:50,122,0,0.856,0,18.849,0,0,0,0,0,19.675,85.13,959.194,3.725,212.803,4.459,0,247,6.571,64.571,0
2024-09-03 03:00,122,0,0.86,0,18.772,0,0,0,0,0,19.641,85.2,959.218,3.602,251.019,4.164,0,247,6.571,64.571,0
2024-09-03 03:10,122,0,0.856,0,18.749,0,0,0,0,0,19.582,85.33,959.039,4.226,214.019,4.899,0,247,6.571,64.571,0
2024-09-03 03:20,122,0,0.86,0,18.726,0,0,0,0,0,19.539,85.48,958.979,4.57,355.99,5.199,0,247,6.571,64.571,0
2024-09-03 03:30,122,0,0.86,0,18.683,0,0,0,0,0,19.476,85.56,958.853,4.349,248.996,5.234,0,247,6.571,64.571,0
2024-09-03 03:40,122,0,0.86,0,18.584,0,0,0,0,0,19.413,85.71,958.924,4.329,353.65,5.079,0,247,6.571,64.571,0
2024-09-03 03:50,122,0,0.852,0,18.535,0,0,0,0,0,19.37,85.87,958.822,4.445,318.803,5.099,0,247,6.571,64.571,0
2024-09-03 04:00,122,0,0.852,0,18.451,0,0,0,0,0,19.278,86.24,958.757,4.984,316.826,5.769,0,247,6.571,64.571,0
2024-09-03 04:10,122,0,0.852,0,18.429,0,0,0,0,0,19.232,86.41,958.683,4.828,318.913,5.619,0,247,6.571,64.571,0
2024-09-03 04:20,122,0,0.86,0,18.37,0,0,0,0,0,19.169,86.41,958.744,5.4,318.303,6.154,0,247,6.571,64.571,0
2024-09-03 04:30,122,0,0.86,0,18.387,0,0,0,0,0,19.094,86.57,958.915,4.962,214.473,5.674,0,247,6.571,64.571,0
2024-09-03 04:40,122,0,0.86,0,18.34,0,0,0,0,0,19.052,86.57,958.834,4.656,317.754,5.399,0,247,6.571,64.571,0
2024-09-03 04:50,122,0,0.86,0,18.253,0,0,0,0,0,19.03,86.63,958.817,4.792,317.745,5.609,0,247,6.571,64.571,0
2024-09-03 05:00,122,0,0.86,0,18.152,0,0,0,0,0,18.997,86.79,958.83,4.693,314.886,5.484,0,247,6.571,64.571,0
2024-09-03 05:10,122,0,0.848,0,18.06,0,0,0,0,0,18.962,86.9,958.846,4.34,352.71,4.959,0,247,6.571,64.571,0
2024-09-03 05:20,122,0,0.837,0,18.094,0,0,0,0,0,18.965,86.99,958.76,4.779,352.62,5.364,0,247,6.571,64.571,0
2024-09-03 05:30,122,0,0.856,0,18.112,0,0,0,0,0,18.947,87.02,958.771,5.267,353.37,6.119,0,247,6.571,64.571,0
2024-09-03 05:40,122,0,0.856,0,18.026,0,0,0,0,0,18.885,86.95,958.772,4.589,352.89,5.339,0,247,6.571,64.571,0
2024-09-03 05:50,122,0,0.856,0,17.948,0,0,0,0,0,18.841,86.9,958.744,4.65,352.12,5.264,0,247,6.571,64.571,0
2024-09-03 06:00,122,0,0.86,0,17.901,0,0,0,0,0,18.81,86.86,958.84,4.685,353.91,5.424,0,247,6.571,64.571,0
2024-09-03 06:10,122,0,0.942,0,17.899,0,0,0,0,0,18.794,86.88,958.866,4.914,351.1,5.739,0,247,6.571,64.571,0
2024-09-03 06:20,122,0,1.835,0,17.905,0,0,0,0,0,18.761,86.93,958.799,4.972,318.855,5.829,0,247,6.571,64.571,0
2024-09-03 06:30,122,0,11.291,0,17.947,0,0,0,0,0,18.705,87.13,958.774,4.573,284.003,5.124,0,247,6.571,64.571,0
2024-09-03 06:40,122,0,30.409,0,17.851,0,0,0,0,0,18.652,87.27,958.877,4.367,350.09,5.109,0,247,6.571,64.571,0
2024-09-03 06:50,122,0.002,35.049,0.116,17.672,0,0.002,0,0,0,18.61,87.36,959.068,4.006,346.47,4.669,0,247,6.571,64.571,0
2024-09-03 07:00,122,0.032,138.876,4.483,17.665,0,0.032,0.744,0,0.533,18.557,87.33,959.107,3.913,351.52,4.699,0,247,6.571,64.571,0.819
2024-09-03 07:10,122,0.096,207.691,19.902,17.726,0,0.096,7.822,0,7.769,18.526,87.4,959.101,3.893,348.59,4.524,0,247,6.571,64.571,8.605
2024-09-03 07:20,122,0.208,213.156,44.404,17.925,0,0.208,20.619,0,20.527,18.517,87.29,959.241,4.433,350.91,5.254,0,247,6.571,64.571,22.681
2024-09-03 07:30,122,0.359,220.03,78.726,18.275,0,0.359,38.316,3.463,37.715,18.546,87.06,959.401,4.281,350.56,4.894,0,247,6.571,64.571,42.148
2024-09-03 07:40,122,0.548,224.401,123.087,18.797,0,0.548,61.527,22.4,57.993,18.615,86.59,959.52,4.884,350.77,5.809,0,247,6.571,64.571,67.68
2024-09-03 07:50,122,0.786,227.755,178.91,19.431,0,0.786,88.627,45.267,80.07,18.795,85.95,959.57,4.317,282.675,5.019,0,247,6.571,64.571,97.489
2024-09-03 08:00,122,1.055,229.947,242.581,20.173,0,1.055,118.94,69.491,103.817,19.05,84.87,959.629,4.933,178.122,5.564,0,247,6.571,64.571,130.834
2024-09-03 08:10,122,1.332,232.124,309.695,21.096,0,1.332,147.083,77.643,127.707,19.377,83.83,959.711,4.239,353.92,4.974,0,247,6.571,64.571,161.791
2024-09-03 08:20,122,1.487,231.581,344.005,21.94,0,1.487,173.336,60.408,156.31,19.644,82.71,959.821,4.338,213.41,5.059,0,247,6.571,64.571,190.669
2024-09-03 08:30,122,1.865,232.396,433.912,22.639,0,1.865,192.165,63.749,172.29,19.832,81.95,959.852,4.172,214.462,4.869,0,247,6.571,64.571,211.381
2024-09-03 08:40,122,2.059,233.148,480.027,23.792,0,2.059,236.947,63.002,216.406,20.095,80.72,959.706,4.622,217.39,5.224,0,247,6.571,64.571,260.641
2024-09-03 08:50,122,1.884,231.837,437.014,24.021,0,1.884,206.584,5.35,205.335,20.386,79.732,959.638,3.833,250.348,4.579,0,247,6.571,64.571,227.242
2024-09-03 09:00,122,1.973,231.467,456.838,24.595,0,1.973,212.8,6.862,210.695,20.591,78.513,959.763,4.124,283.612,4.859,0,247,6.571,64.571,234.08
2024-09-03 09:10,122,2.38,232.369,553.218,25.191,0,2.38,234.607,57.861,208.819,20.751,78.016,959.874,4.073,352.1,4.674,0,247,6.571,64.571,258.067
2024-09-03 09:20,122,2.3,231.421,532.854,25.889,0,2.3,235.708,23.668,225.504,21.095,76.78,959.936,3.766,144.774,4.419,0,247,6.571,64.571,259.278
2024-09-03 09:30,122,3.107,233.639,726.962,26.119,0,3.107,282.28,97.71,232.946,21.267,75.838,960.007,3.843,284.325,4.609,0,247,6.571,64.571,310.507
2024-09-03 09:40,122,2.999,232.076,697.848,27.916,0,2.999,319.888,164.854,231.716,21.569,74.411,960.16,3.883,244.966,4.554,0,247,6.571,64.571,351.876
2024-09-03 09:50,122,4.328,232.621,1007.183,29.261,0,4.328,393.676,201.41,279.153,21.813,73.647,960.339,3.582,350.38,4.079,0,247,6.571,64.571,433.042
2024-09-03 10:00,122,4.867,230.946,1124.859,31.928,0,4.867,484.951,252.547,335.265,22.31,71.453,960.411,3.998,182.397,4.479,0,247,6.571,64.571,533.444
2024-09-03 10:10,122,5.728,230.84,1321.333,33.997,0,5.728,549.08,280.742,374.191,22.728,69.859,960.45,3.699,211.686,4.434,0,247,6.571,64.571,603.985
2024-09-03 10:20,122,6.29,228.833,1438.6,36.062,0,6.29,627.2,330.927,412.638,23.43,67.443,960.38,3.657,112.475,4.244,0,247,6.571,64.571,689.917
2024-09-03 10:30,122,6.218,229.078,1423.841,36.377,0,6.218,604.138,351.331,367.222,23.734,65.693,960.46,3.938,148.681,4.669,0,247,6.571,64.571,664.549
2024-09-03 10:40,122,6.551,227.309,1489.037,37.682,0,6.551,626.112,378.754,361.003,23.827,65.22,960.47,3.708,146.525,4.499,0,247,6.571,64.571,688.721
